providerGameId,league,date,homeTeam,awayTeam,pickTeamId,pickTeamName,confidence,edgeScore,winProbability,actualWinner,hit,seasonPhase,dataAvailability
158646,NPB,2024-02-23,Yomiuri Giants,Hanshin Tigers,home,Yomiuri Giants,21.5,0,50,home,1,early,0.2813
158647,NPB,2024-02-23,Chunichi Dragons,Hiroshima Carp,home,Chunichi Dragons,21.5,0,50,away,0,early,0.2813
158648,NPB,2024-02-24,Yakult Swallows,Hanshin Tigers,home,Yakult Swallows,21.8,0.4,50.4,home,1,early,0.5938
158649,NPB,2024-02-24,Nippon Ham Fighters,Yokohama BayStars,home,Nippon Ham Fighters,21.5,0,50,draw,,early,0.2813
158650,NPB,2024-02-24,Hiroshima Carp,Yomiuri Giants,home,Hiroshima Carp,38.9,5,55,away,0,early,0.9063
158651,NPB,2024-02-24,Chunichi Dragons,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,21.8,-0.4,50.4,away,1,early,0.5938
158652,NPB,2024-02-25,Yokohama BayStars,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,36.3,-6.4,56.4,home,0,early,0.9063
158653,NPB,2024-02-25,Chunichi Dragons,Hanshin Tigers,away,Hanshin Tigers,42.4,-5,55,home,0,early,0.9063
158654,NPB,2024-02-25,Yomiuri Giants,Yakult Swallows,home,Yomiuri Giants,29.1,0.4,50.4,away,0,early,0.9375
158655,NPB,2024-02-25,Nippon Ham Fighters,Hiroshima Carp,away,Hiroshima Carp,29.1,-5.7,55.7,home,0,early,0.9375
158656,NPB,2024-03-01,Rakuten Gold. Eagles,Hiroshima Carp,home,Rakuten Gold. Eagles,31.3,3.7,53.7,away,0,early,0.9375
158657,NPB,2024-03-02,Rakuten Gold. Eagles,Hiroshima Carp,away,Hiroshima Carp,49.9,-10,60,home,0,early,1
158658,NPB,2024-03-02,Fukuoka S. Hawks,Yokohama BayStars,away,Yokohama BayStars,21.8,-0.4,50.4,home,0,early,0.625
158659,NPB,2024-03-02,Chunichi Dragons,Yakult Swallows,away,Yakult Swallows,48.1,-13.6,63.6,away,1,early,0.9375
158660,NPB,2024-03-02,Nippon Ham Fighters,Hanshin Tigers,home,Nippon Ham Fighters,50,16.4,66.4,home,1,early,0.9063
158661,NPB,2024-03-03,Rakuten Gold. Eagles,Hiroshima Carp,home,Rakuten Gold. Eagles,45,2.7,52.7,away,0,early,1
158662,NPB,2024-03-03,Nippon Ham Fighters,Hanshin Tigers,home,Nippon Ham Fighters,60.5,18.1,68.1,home,1,early,0.9375
158663,NPB,2024-03-03,Chunichi Dragons,Yakult Swallows,away,Yakult Swallows,61.1,-18.9,68.9,draw,,early,0.9688
158664,NPB,2024-03-03,Orix Buffaloes,Yokohama BayStars,home,Orix Buffaloes,21.8,0.4,50.4,home,1,early,0.625
158665,NPB,2024-03-05,Yokohama BayStars,Chiba Lotte Marines,away,Chiba Lotte Marines,22,-0.7,50.8,draw,,early,0.625
158666,NPB,2024-03-05,Orix Buffaloes,Chunichi Dragons,home,Orix Buffaloes,43.8,12.5,62.5,away,0,early,0.9063
158667,NPB,2024-03-05,Fukuoka S. Hawks,Yakult Swallows,home,Fukuoka S. Hawks,38.1,7.3,57.3,home,1,early,0.9375
158668,NPB,2024-03-06,Orix Buffaloes,Chunichi Dragons,away,Chunichi Dragons,49.1,-6.2,56.2,draw,,early,0.9688
158669,NPB,2024-03-06,Yokohama BayStars,Chiba Lotte Marines,home,Yokohama BayStars,41.6,4.6,54.6,home,1,early,0.9688
158670,NPB,2024-03-06,Hanshin Tigers,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,41.8,-9.5,59.5,away,1,early,0.9375
158671,NPB,2024-03-06,Fukuoka S. Hawks,Yakult Swallows,home,Fukuoka S. Hawks,50.7,11.1,61.1,home,1,early,0.9688
158672,NPB,2024-03-07,Nippon Ham Fighters,Seibu Lions,home,Nippon Ham Fighters,22.3,1.1,51.1,home,1,early,0.5938
158673,NPB,2024-03-08,Chiba Lotte Marines,Fukuoka S. Hawks,away,Fukuoka S. Hawks,44.6,-13.7,63.7,home,0,early,0.9063
158674,NPB,2024-03-08,Hanshin Tigers,Yakult Swallows,away,Yakult Swallows,59.1,-15.8,65.8,away,1,early,1
158675,NPB,2024-03-08,Hiroshima Carp,Chunichi Dragons,home,Hiroshima Carp,39.8,3.4,53.4,away,0,early,1
158676,NPB,2024-03-08,Yokohama BayStars,Nippon Ham Fighters,away,Nippon Ham Fighters,46.8,-7.3,57.3,draw,,early,0.9688
158677,NPB,2024-03-08,Orix Buffaloes,Yomiuri Giants,away,Yomiuri Giants,45.8,-13.8,63.8,home,0,early,0.9375
155685,KBO,2024-03-09,Doosan Bears,Kiwoom Heroes,home,Doosan Bears,21.5,0,50,home,1,early,0.2813
155686,KBO,2024-03-09,NC Dinos,KIA Tigers,home,NC Dinos,21.5,0,50,away,0,early,0.2813
155687,KBO,2024-03-09,Hanwha Eagles,Samsung Lions,home,Hanwha Eagles,21.5,0,50,home,1,early,0.2813
155688,KBO,2024-03-09,Lotte Giants,SSG Landers,home,Lotte Giants,21.5,0,50,home,1,early,0.2813
155689,KBO,2024-03-09,KT Wiz Suwon,LG Twins,home,KT Wiz Suwon,21.5,0,50,away,0,early,0.2813
158678,NPB,2024-03-09,Yokohama BayStars,Seibu Lions,home,Yokohama BayStars,45.4,14,64,draw,,early,0.9375
158679,NPB,2024-03-09,Rakuten Gold. Eagles,Nippon Ham Fighters,away,Nippon Ham Fighters,24.5,-2,52,draw,,early,0.9688
158680,NPB,2024-03-09,Hiroshima Carp,Chunichi Dragons,away,Chunichi Dragons,43,-4.9,54.9,draw,,early,1
158681,NPB,2024-03-09,Hanshin Tigers,Yakult Swallows,away,Yakult Swallows,59,-15.7,65.7,away,1,early,1
158682,NPB,2024-03-09,Chiba Lotte Marines,Fukuoka S. Hawks,away,Fukuoka S. Hawks,39.3,-0.6,50.6,away,1,early,1
158683,NPB,2024-03-09,Orix Buffaloes,Yomiuri Giants,away,Yomiuri Giants,36.8,-0.1,50.1,home,0,early,0.9688
155690,KBO,2024-03-10,Doosan Bears,Kiwoom Heroes,home,Doosan Bears,61.8,20,70,home,1,early,0.9375
155691,KBO,2024-03-10,NC Dinos,KIA Tigers,away,KIA Tigers,61.8,-19.9,70,home,0,early,0.9375
155692,KBO,2024-03-10,Hanwha Eagles,Samsung Lions,home,Hanwha Eagles,61.8,20,70,away,0,early,0.9375
155693,KBO,2024-03-10,Lotte Giants,SSG Landers,home,Lotte Giants,61.8,20,70,home,1,early,0.9375
155694,KBO,2024-03-10,KT Wiz Suwon,LG Twins,away,LG Twins,61.8,-19.9,70,home,0,early,0.9375
158684,NPB,2024-03-10,Yokohama BayStars,Seibu Lions,home,Yokohama BayStars,57.5,13.4,63.4,away,0,early,0.9688
158685,NPB,2024-03-10,Rakuten Gold. Eagles,Nippon Ham Fighters,away,Nippon Ham Fighters,41.4,-3.7,53.7,home,0,early,1
158686,NPB,2024-03-10,Hiroshima Carp,Chunichi Dragons,away,Chunichi Dragons,48.8,-5.7,55.7,away,1,early,1
158687,NPB,2024-03-10,Hanshin Tigers,Yomiuri Giants,away,Yomiuri Giants,59.5,-16.4,66.4,away,1,early,1
158688,NPB,2024-03-10,Chiba Lotte Marines,Fukuoka S. Hawks,away,Fukuoka S. Hawks,55.1,-9.8,59.8,draw,,early,1
158689,NPB,2024-03-10,Orix Buffaloes,Yakult Swallows,home,Orix Buffaloes,23.9,0.4,50.4,home,1,early,0.9375
155695,KBO,2024-03-11,Hanwha Eagles,KIA Tigers,away,KIA Tigers,35.2,-2.9,52.9,away,1,early,0.9063
155696,KBO,2024-03-11,KT Wiz Suwon,SSG Landers,home,KT Wiz Suwon,41.5,12.4,62.4,away,0,early,0.9063
155697,KBO,2024-03-11,Lotte Giants,Doosan Bears,home,Lotte Giants,38.9,5,55,away,0,early,0.9063
155698,KBO,2024-03-11,NC Dinos,Kiwoom Heroes,home,NC Dinos,45.8,10.2,60.2,home,1,early,0.9063
155699,KBO,2024-03-11,Samsung Lions,LG Twins,home,Samsung Lions,28.9,0,50,away,0,early,0.9063
155700,KBO,2024-03-12,Samsung Lions,LG Twins,away,LG Twins,57.6,-13.6,63.6,away,1,early,0.9688
155701,KBO,2024-03-12,NC Dinos,Kiwoom Heroes,home,NC Dinos,61.3,19.2,69.2,home,1,early,0.9375
155702,KBO,2024-03-12,KT Wiz Suwon,SSG Landers,away,SSG Landers,44,-1.2,51.2,home,0,early,0.9375
155703,KBO,2024-03-12,Hanwha Eagles,KIA Tigers,away,KIA Tigers,58.3,-14.7,64.7,home,0,early,0.9375
158690,NPB,2024-03-12,Seibu Lions,Chunichi Dragons,away,Chunichi Dragons,39.2,-5.6,55.6,home,0,early,0.9375
158691,NPB,2024-03-12,Fukuoka S. Hawks,Yomiuri Giants,home,Fukuoka S. Hawks,34.6,5.6,55.6,home,1,early,0.9688
158692,NPB,2024-03-12,Nippon Ham Fighters,Hiroshima Carp,home,Nippon Ham Fighters,49.4,9.2,59.2,draw,,early,1
158693,NPB,2024-03-13,Yokohama BayStars,Yakult Swallows,away,Yakult Swallows,34.1,-3.4,53.4,home,0,early,0.9688
158694,NPB,2024-03-13,Seibu Lions,Chunichi Dragons,home,Seibu Lions,47.6,6.6,56.6,home,1,early,1
158695,NPB,2024-03-13,Rakuten Gold. Eagles,Orix Buffaloes,away,Orix Buffaloes,23,-1.2,51.2,away,1,early,0.9375
158696,NPB,2024-03-13,Chiba Lotte Marines,Hanshin Tigers,home,Chiba Lotte Marines,39.4,9.2,59.2,away,0,early,0.9688
158697,NPB,2024-03-13,Nippon Ham Fighters,Hiroshima Carp,home,Nippon Ham Fighters,47.3,6,56,away,0,early,1
158698,NPB,2024-03-13,Fukuoka S. Hawks,Yomiuri Giants,home,Fukuoka S. Hawks,50.8,11.3,61.3,away,0,early,1
155705,KBO,2024-03-14,Doosan Bears,KIA Tigers,home,Doosan Bears,49.1,15.1,65.1,home,1,early,0.9375
155706,KBO,2024-03-14,Hanwha Eagles,KT Wiz Suwon,home,Hanwha Eagles,36.7,1.8,51.8,home,1,early,0.9063
155707,KBO,2024-03-14,NC Dinos,LG Twins,home,NC Dinos,33.5,0.4,50.4,home,1,early,0.9063
155708,KBO,2024-03-14,Samsung Lions,Lotte Giants,away,Lotte Giants,42.7,-10.9,60.9,away,1,early,0.9375
155709,KBO,2024-03-14,SSG Landers,Kiwoom Heroes,home,SSG Landers,31.9,4.7,54.7,away,0,early,0.9063
158699,NPB,2024-03-14,Nippon Ham Fighters,Hiroshima Carp,away,Hiroshima Carp,41.5,-2.6,52.6,draw,,early,1
158700,NPB,2024-03-14,Fukuoka S. Hawks,Yomiuri Giants,home,Fukuoka S. Hawks,42.9,2.8,52.8,home,1,early,1
155710,KBO,2024-03-15,Samsung Lions,Lotte Giants,away,Lotte Giants,61.2,-19,69,home,0,early,1
155712,KBO,2024-03-15,Hanwha Eagles,KT Wiz Suwon,home,Hanwha Eagles,56.5,11.9,61.9,draw,,early,0.9688
155713,KBO,2024-03-15,NC Dinos,LG Twins,home,NC Dinos,48.7,8.2,58.2,away,0,early,0.9375
155714,KBO,2024-03-15,Doosan Bears,KIA Tigers,home,Doosan Bears,61.2,19.1,69.1,home,1,early,0.9688
158701,NPB,2024-03-15,Yokohama BayStars,Rakuten Gold. Eagles,home,Yokohama BayStars,42.1,2.2,52.2,away,0,early,1
158702,NPB,2024-03-15,Chiba Lotte Marines,Orix Buffaloes,away,Orix Buffaloes,49.3,-15.5,65.5,away,1,early,0.9688
155711,KBO,2024-03-15,SSG Landers,Kiwoom Heroes,away,Kiwoom Heroes,47,-5.6,55.6,home,0,early,0.9688
158703,NPB,2024-03-15,Chunichi Dragons,Hanshin Tigers,home,Chunichi Dragons,45.8,7,57,draw,,early,1
158704,NPB,2024-03-15,Fukuoka S. Hawks,Seibu Lions,home,Fukuoka S. Hawks,36.6,4.3,54.3,away,0,early,0.9688
155715,KBO,2024-03-16,KIA Tigers,KT Wiz Suwon,away,KT Wiz Suwon,31.3,-3.6,53.6,away,1,early,0.9375
155716,KBO,2024-03-16,LG Twins,Kiwoom Heroes,home,LG Twins,41.6,9.1,59.1,home,1,early,0.9063
155717,KBO,2024-03-16,Lotte Giants,Hanwha Eagles,home,Lotte Giants,35.6,4.4,54.4,away,0,early,0.9375
155718,KBO,2024-03-16,Samsung Lions,NC Dinos,away,NC Dinos,28.8,-4,54,home,0,early,0.9375
155719,KBO,2024-03-16,SSG Landers,Doosan Bears,away,Doosan Bears,49.7,-16,66,away,1,early,0.9688
158705,NPB,2024-03-16,Yakult Swallows,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,32.6,-1.9,51.9,away,1,early,0.9688
158706,NPB,2024-03-16,Chiba Lotte Marines,Orix Buffaloes,away,Orix Buffaloes,60.1,-17.4,67.4,home,0,early,1
158707,NPB,2024-03-16,Nippon Ham Fighters,Yomiuri Giants,away,Yomiuri Giants,33.9,-3.2,53.2,home,0,early,0.9688
158708,NPB,2024-03-16,Hiroshima Carp,Yokohama BayStars,home,Hiroshima Carp,28.3,1.2,51.2,home,1,early,0.9688
158709,NPB,2024-03-16,Fukuoka S. Hawks,Seibu Lions,away,Seibu Lions,42,-4.7,54.7,home,0,early,1
158710,NPB,2024-03-16,Chunichi Dragons,Hanshin Tigers,home,Chunichi Dragons,46.9,5.4,55.4,home,1,early,1
155720,KBO,2024-03-17,KIA Tigers,KT Wiz Suwon,away,KT Wiz Suwon,55.4,-10.3,60.3,home,0,early,1
155721,KBO,2024-03-17,Samsung Lions,NC Dinos,home,Samsung Lions,35.7,3.7,53.7,away,0,early,1
155722,KBO,2024-03-17,SSG Landers,Doosan Bears,away,Doosan Bears,60.4,-17.9,67.9,away,1,early,1
155723,KBO,2024-03-17,Lotte Giants,Hanwha Eagles,away,Hanwha Eagles,49.3,-9.1,59.1,away,1,early,1
158711,NPB,2024-03-17,Yakult Swallows,Orix Buffaloes,away,Orix Buffaloes,55.7,-10.8,60.8,home,0,early,1
158712,NPB,2024-03-17,Nippon Ham Fighters,Yomiuri Giants,home,Nippon Ham Fighters,39.7,4.6,54.6,away,0,early,1
158713,NPB,2024-03-17,Hiroshima Carp,Yokohama BayStars,home,Hiroshima Carp,42.8,7.2,57.2,draw,,early,1
158714,NPB,2024-03-17,Fukuoka S. Hawks,Seibu Lions,home,Fukuoka S. Hawks,39.3,4,54,home,1,early,1
158715,NPB,2024-03-17,Chiba Lotte Marines,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,46.7,-11.6,61.6,away,1,early,0.9688
158716,NPB,2024-03-17,Chunichi Dragons,Hanshin Tigers,home,Chunichi Dragons,49.2,9,59,home,1,early,1
155724,KBO,2024-03-18,Hanwha Eagles,Doosan Bears,away,Doosan Bears,37.8,-6.9,56.9,away,1,early,0.9688
155726,KBO,2024-03-18,KT Wiz Suwon,Lotte Giants,home,KT Wiz Suwon,29.6,0.3,50.3,home,1,early,0.9688
155725,KBO,2024-03-18,KIA Tigers,Samsung Lions,home,KIA Tigers,27.2,1.7,51.7,away,0,early,0.9688
155727,KBO,2024-03-18,SSG Landers,NC Dinos,away,NC Dinos,46.4,-11,61,home,0,early,0.9688
155728,KBO,2024-03-19,LG Twins,Kiwoom Heroes,home,LG Twins,59.6,16.6,66.6,home,1,early,0.9688
155729,KBO,2024-03-19,SSG Landers,NC Dinos,away,NC Dinos,39.6,-1,51,away,1,early,1
155730,KBO,2024-03-19,KIA Tigers,Samsung Lions,away,Samsung Lions,48.5,-7.9,57.9,home,0,early,1
155732,KBO,2024-03-19,Hanwha Eagles,Doosan Bears,away,Doosan Bears,50.7,-11.1,61.1,draw,,early,1
158717,NPB,2024-03-19,Chunichi Dragons,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,55.2,-10.1,60.1,home,0,early,1
158718,NPB,2024-03-19,Yakult Swallows,Nippon Ham Fighters,home,Yakult Swallows,36.4,4.8,54.8,away,0,early,0.9688
158719,NPB,2024-03-19,Seibu Lions,Hiroshima Carp,home,Seibu Lions,18,0.1,50.1,home,1,early,0.9688
158720,NPB,2024-03-19,Yokohama BayStars,Orix Buffaloes,away,Orix Buffaloes,44.8,-5.6,55.6,home,0,early,1
158721,NPB,2024-03-19,Yomiuri Giants,Chiba Lotte Marines,home,Yomiuri Giants,45.1,9.2,59.2,home,1,early,0.9688
158722,NPB,2024-03-19,Fukuoka S. Hawks,Hanshin Tigers,home,Fukuoka S. Hawks,47.6,12.9,62.9,away,0,early,0.9688
158723,NPB,2024-03-20,Fukuoka S. Hawks,Hanshin Tigers,home,Fukuoka S. Hawks,47.6,6.6,56.6,home,1,early,1
158724,NPB,2024-03-20,Seibu Lions,Hiroshima Carp,home,Seibu Lions,41.4,7.1,57.1,home,1,early,1
158725,NPB,2024-03-20,Yakult Swallows,Nippon Ham Fighters,away,Nippon Ham Fighters,43.1,-3.8,53.8,home,0,early,1
158726,NPB,2024-03-20,Yokohama BayStars,Orix Buffaloes,home,Yokohama BayStars,46.2,1.9,51.9,home,1,early,1
158727,NPB,2024-03-20,Yomiuri Giants,Chiba Lotte Marines,home,Yomiuri Giants,57.7,13.7,63.7,home,1,early,1
158728,NPB,2024-03-20,Chunichi Dragons,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,35.4,-1.3,51.3,home,0,early,1
158729,NPB,2024-03-22,Orix Buffaloes,Hanshin Tigers,home,Orix Buffaloes,32.8,5.1,55.1,home,1,early,0.9688
158730,NPB,2024-03-22,Yomiuri Giants,Rakuten Gold. Eagles,home,Yomiuri Giants,35.3,3.1,53.1,away,0,early,0.9688
158731,NPB,2024-03-22,Seibu Lions,Yakult Swallows,home,Seibu Lions,36.9,5.5,55.5,away,0,early,0.9688
158732,NPB,2024-03-22,Nippon Ham Fighters,Yokohama BayStars,home,Nippon Ham Fighters,41.3,0.3,50.3,home,1,early,1
158733,NPB,2024-03-22,Chunichi Dragons,Chiba Lotte Marines,home,Chunichi Dragons,48.5,14.2,64.2,home,1,early,0.9688
158734,NPB,2024-03-22,Fukuoka S. Hawks,Hiroshima Carp,home,Fukuoka S. Hawks,45.5,9.7,59.7,draw,,early,0.9688
158735,NPB,2024-03-23,Fukuoka S. Hawks,Hiroshima Carp,home,Fukuoka S. Hawks,54.6,9.2,59.2,home,1,early,1
155733,KBO,2024-03-23,KIA Tigers,Kiwoom Heroes,home,KIA Tigers,48,13.5,63.5,home,1,early,0.9375
155734,KBO,2024-03-23,KT Wiz Suwon,Samsung Lions,home,KT Wiz Suwon,27.7,2.5,52.5,away,0,early,0.9688
155735,KBO,2024-03-23,LG Twins,Hanwha Eagles,home,LG Twins,36.8,5.3,55.3,home,1,early,0.9688
155736,KBO,2024-03-23,NC Dinos,Doosan Bears,away,Doosan Bears,43,-9.6,59.6,home,0,early,0.9688
155737,KBO,2024-03-23,SSG Landers,Lotte Giants,away,Lotte Giants,42.1,-3.6,53.6,home,0,early,1
158736,NPB,2024-03-23,Chunichi Dragons,Chiba Lotte Marines,home,Chunichi Dragons,59.3,16.3,66.3,draw,,early,1
158737,NPB,2024-03-23,Hanshin Tigers,Orix Buffaloes,away,Orix Buffaloes,55,-9.8,59.8,home,0,early,1
158738,NPB,2024-03-23,Nippon Ham Fighters,Yokohama BayStars,home,Nippon Ham Fighters,46.3,4.5,54.5,away,0,early,1
158739,NPB,2024-03-23,Yomiuri Giants,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,45.8,-3.8,53.8,draw,,early,1
158740,NPB,2024-03-23,Seibu Lions,Yakult Swallows,away,Yakult Swallows,40.4,-2.3,52.3,away,1,early,1
158741,NPB,2024-03-24,Nippon Ham Fighters,Yokohama BayStars,away,Yokohama BayStars,41.5,-1.4,51.4,away,1,early,1
158742,NPB,2024-03-24,Chunichi Dragons,Chiba Lotte Marines,home,Chunichi Dragons,57.5,13.5,63.5,home,1,early,1
155739,KBO,2024-03-24,KT Wiz Suwon,Samsung Lions,away,Samsung Lions,47,-5.6,55.6,away,1,early,1
155740,KBO,2024-03-24,LG Twins,Hanwha Eagles,home,LG Twins,57.1,12.8,62.8,away,0,early,1
155741,KBO,2024-03-24,NC Dinos,Doosan Bears,away,Doosan Bears,39.7,-1.3,51.3,away,1,early,1
155742,KBO,2024-03-24,SSG Landers,Lotte Giants,home,SSG Landers,42.5,3.4,53.4,home,1,early,1
158743,NPB,2024-03-24,Hiroshima Carp,Fukuoka S. Hawks,away,Fukuoka S. Hawks,56.8,-12.5,62.5,home,0,early,1
158744,NPB,2024-03-24,Orix Buffaloes,Hanshin Tigers,home,Orix Buffaloes,42.9,4.7,54.7,home,1,early,1
158745,NPB,2024-03-24,Seibu Lions,Yakult Swallows,away,Yakult Swallows,48.5,-6.5,56.5,away,1,early,1
158746,NPB,2024-03-24,Yomiuri Giants,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,37.2,-0.7,50.7,away,1,early,1
155743,KBO,2024-03-26,KIA Tigers,Lotte Giants,home,KIA Tigers,47.1,12.1,62.1,home,1,early,0.9688
155744,KBO,2024-03-26,KT Wiz Suwon,Doosan Bears,away,Doosan Bears,47.5,-12.8,62.8,away,1,early,0.9688
155745,KBO,2024-03-26,LG Twins,Samsung Lions,home,LG Twins,52.4,9.2,59.2,home,1,early,1
155746,KBO,2024-03-26,NC Dinos,Kiwoom Heroes,home,NC Dinos,56,15.1,65.1,home,1,early,0.9688
155747,KBO,2024-03-26,SSG Landers,Hanwha Eagles,away,Hanwha Eagles,33.4,-6,56,away,1,early,0.9688
155748,KBO,2024-03-27,SSG Landers,Hanwha Eagles,away,Hanwha Eagles,50,-12.1,62.1,away,1,early,1
155749,KBO,2024-03-27,NC Dinos,Kiwoom Heroes,home,NC Dinos,60.5,18,68,home,1,early,0.9688
155750,KBO,2024-03-27,LG Twins,Samsung Lions,home,LG Twins,56.8,12.5,62.5,draw,,early,1
155751,KBO,2024-03-27,KIA Tigers,Lotte Giants,home,KIA Tigers,58.5,15,65,home,1,early,1
155752,KBO,2024-03-27,KT Wiz Suwon,Doosan Bears,away,Doosan Bears,60.1,-17.4,67.4,away,1,early,1
155754,KBO,2024-03-28,KT Wiz Suwon,Doosan Bears,away,Doosan Bears,60.4,-17.8,67.8,home,0,early,1
155755,KBO,2024-03-28,LG Twins,Samsung Lions,home,LG Twins,55.5,10.6,60.6,home,1,early,1
155757,KBO,2024-03-28,SSG Landers,Hanwha Eagles,away,Hanwha Eagles,59.2,-16.1,66.1,away,1,early,1
151945,NPB,2024-03-29,Rakuten Gold. Eagles,Seibu Lions,home,Rakuten Gold. Eagles,42.2,4.8,54.8,away,0,early,0.9688
151946,NPB,2024-03-29,Yakult Swallows,Chunichi Dragons,home,Yakult Swallows,38.5,2.8,52.8,home,1,early,1
151949,NPB,2024-03-29,Orix Buffaloes,Fukuoka S. Hawks,home,Orix Buffaloes,16.9,0.6,50.6,away,0,early,0.9688
151948,NPB,2024-03-29,Yomiuri Giants,Hanshin Tigers,home,Yomiuri Giants,55.1,10,60,home,1,early,1
151944,NPB,2024-03-29,Chiba Lotte Marines,Nippon Ham Fighters,away,Nippon Ham Fighters,35.5,-5.5,55.5,away,1,early,0.9688
151947,NPB,2024-03-29,Yokohama BayStars,Hiroshima Carp,home,Yokohama BayStars,49.7,6.4,56.4,home,1,early,1
155758,KBO,2024-03-29,Lotte Giants,NC Dinos,away,NC Dinos,47,-11.9,61.9,home,0,early,0.9688
155759,KBO,2024-03-29,Samsung Lions,SSG Landers,home,Samsung Lions,35.2,2.9,52.9,away,0,early,0.9688
155760,KBO,2024-03-29,Hanwha Eagles,KT Wiz Suwon,home,Hanwha Eagles,57.9,14.1,64.1,home,1,early,1
155761,KBO,2024-03-29,Kiwoom Heroes,LG Twins,away,LG Twins,52.9,-16.4,66.4,away,1,early,0.9688
155762,KBO,2024-03-29,Doosan Bears,KIA Tigers,home,Doosan Bears,40.8,5.5,55.5,away,0,early,1
151951,NPB,2024-03-30,Orix Buffaloes,Fukuoka S. Hawks,away,Fukuoka S. Hawks,48.3,-6.2,56.2,home,0,early,1
151950,NPB,2024-03-30,Chiba Lotte Marines,Nippon Ham Fighters,away,Nippon Ham Fighters,55.7,-10.8,60.8,home,0,early,1
151952,NPB,2024-03-30,Rakuten Gold. Eagles,Seibu Lions,away,Seibu Lions,32.5,-1.6,51.6,away,1,early,1
151953,NPB,2024-03-30,Yakult Swallows,Chunichi Dragons,home,Yakult Swallows,48.6,8,58,draw,,early,1
151954,NPB,2024-03-30,Yokohama BayStars,Hiroshima Carp,home,Yokohama BayStars,54.9,9.6,59.6,home,1,early,1
151955,NPB,2024-03-30,Yomiuri Giants,Hanshin Tigers,home,Yomiuri Giants,57.4,13.4,63.4,home,1,early,1
155764,KBO,2024-03-30,Hanwha Eagles,KT Wiz Suwon,home,Hanwha Eagles,59.6,16.7,66.7,home,1,early,1
155763,KBO,2024-03-30,Doosan Bears,KIA Tigers,home,Doosan Bears,41.3,2.3,52.3,home,1,early,1
155765,KBO,2024-03-30,Kiwoom Heroes,LG Twins,away,LG Twins,62.1,-20.5,70.5,home,0,early,1
155766,KBO,2024-03-30,Lotte Giants,NC Dinos,away,NC Dinos,41.1,-3.4,53.4,away,1,early,1
155767,KBO,2024-03-30,Samsung Lions,SSG Landers,away,SSG Landers,46.6,-5.1,55.1,away,1,early,1
151958,NPB,2024-03-31,Orix Buffaloes,Fukuoka S. Hawks,home,Orix Buffaloes,35.7,1.8,51.8,away,0,early,1
151960,NPB,2024-03-31,Rakuten Gold. Eagles,Seibu Lions,away,Seibu Lions,34.7,-4.9,54.9,home,0,early,1
151959,NPB,2024-03-31,Yakult Swallows,Chunichi Dragons,home,Yakult Swallows,47.3,6.1,56.1,home,1,early,1
151956,NPB,2024-03-31,Yokohama BayStars,Hiroshima Carp,home,Yokohama BayStars,56.2,11.6,61.6,away,0,early,1
151957,NPB,2024-03-31,Yomiuri Giants,Hanshin Tigers,home,Yomiuri Giants,58.3,14.7,64.7,away,0,early,1
151961,NPB,2024-03-31,Chiba Lotte Marines,Nippon Ham Fighters,away,Nippon Ham Fighters,44.2,-3.3,53.3,away,1,early,1
155768,KBO,2024-03-31,Lotte Giants,NC Dinos,away,NC Dinos,54.9,-9.7,59.7,away,1,early,1
155769,KBO,2024-03-31,Samsung Lions,SSG Landers,away,SSG Landers,49.3,-9,59,away,1,early,1
155770,KBO,2024-03-31,Kiwoom Heroes,LG Twins,away,LG Twins,55.1,-13.1,63.1,home,0,early,1
155771,KBO,2024-03-31,Hanwha Eagles,KT Wiz Suwon,home,Hanwha Eagles,60.3,17.7,67.7,home,1,early,1
155772,KBO,2024-03-31,Doosan Bears,KIA Tigers,home,Doosan Bears,47.4,8.2,58.2,away,0,early,1
151964,NPB,2024-04-02,Hanshin Tigers,Yokohama BayStars,away,Yokohama BayStars,41.8,-7.8,57.8,away,1,early,0.9688
151965,NPB,2024-04-02,Hiroshima Carp,Yakult Swallows,away,Yakult Swallows,45.1,-9.2,59.2,home,0,early,0.9688
151967,NPB,2024-04-02,Seibu Lions,Orix Buffaloes,home,Seibu Lions,40.6,2.4,52.4,home,1,early,0.9688
151962,NPB,2024-04-02,Chunichi Dragons,Yomiuri Giants,away,Yomiuri Giants,29.5,-1.5,51.5,home,0,early,0.9688
151963,NPB,2024-04-02,Fukuoka S. Hawks,Chiba Lotte Marines,home,Fukuoka S. Hawks,56.2,11.6,61.6,home,1,early,1
151966,NPB,2024-04-02,Nippon Ham Fighters,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,46.1,-4.3,54.3,away,1,early,1
155773,KBO,2024-04-02,Samsung Lions,Kiwoom Heroes,away,Kiwoom Heroes,25.1,-0.7,50.7,away,1,early,0.9688
